asset_id,original_file,brand_detected,category,visual_role,source_type,source_url,rights_status,commercial_use_allowed,derivative_allowed,needs_masking,masking_targets,risk_level,approved_for_generation,notes
asset_000098,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_005.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000099,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_006.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000100,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_007.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000101,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_008.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000102,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_009.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000103,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_010.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000104,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_011.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000105,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_012.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000106,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_013.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000107,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_014.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000108,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_015.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000109,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_016.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000110,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_017.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000111,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_018.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000112,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_019.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000113,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_020.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000114,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_021.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000115,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_022.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000116,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_023.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000117,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_024.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000118,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_025.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000119,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_026.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000120,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_027.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000121,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_028.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000122,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_029.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000123,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_030.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000124,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_031.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000125,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_032.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000126,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_033.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000127,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_034.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000128,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_035.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000129,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_036.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000130,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_037.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000131,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_038.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000132,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_039.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000133,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_040.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000134,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_041.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000135,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_042.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000136,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_043.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000137,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_044.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000138,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_045.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000139,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_046.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000140,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_047.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000141,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_048.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000142,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_049.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000143,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_050.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000144,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_051.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000145,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_052.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000146,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_053.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000147,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_054.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000148,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_055.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000149,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_056.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000150,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_057.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000151,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_058.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000152,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_059.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000153,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_060.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000154,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_061.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000155,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_062.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000156,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_063.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000157,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_064.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000158,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_065.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000159,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_066.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000160,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_067.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000161,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_068.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000162,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_069.jpeg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000163,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_070.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000164,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_071.jpg,메가커피,interior,evidence,self_shot,,owned,True,True,False,,low,False,
